event_id,prediction_probability,prediction_probability
42c7c98a-af1a-11ea-b50f-4865ee11b869,0.5747862,0.5747862
42b00b7e-af1a-11ea-bde2-4865ee11b869,0.08565524,0.08565524
42ef6e78-af1a-11ea-b473-4865ee11b869,0.14103904,0.14103904
42e75db4-af1a-11ea-bb68-4865ee11b869,0.8495883,0.8495883
42df4ce2-af1a-11ea-b0c0-4865ee11b869,0.66698503,0.66698503
42bf7e12-af1a-11ea-80d0-4865ee11b869,0.7582554,0.7582554
42cfb35c-af1a-11ea-952a-4865ee11b869,0.86518407,0.86518407
42f7a62e-af1a-11ea-ad11-4865ee11b869,0.5194146,0.5194146
42fef434-af1a-11ea-b3aa-4865ee11b869,0.6099131,0.6099131
4306423a-af1a-11ea-a820-4865ee11b869,0.16607127,0.16607127
431c532e-af1a-11ea-8335-4865ee11b869,0.2715874,0.2715874
4331ef46-af1a-11ea-91dc-4865ee11b869,0.6546188,0.6546188
432ac83a-af1a-11ea-98a8-4865ee11b869,0.92021775,0.92021775
4314de3a-af1a-11ea-9bd6-4865ee11b869,0.9060001,0.9060001
430d903a-af1a-11ea-9c34-4865ee11b869,0.49139538,0.49139538
4339164c-af1a-11ea-a536-4865ee11b869,0.7219327,0.7219327
43406452-af1a-11ea-a2cf-4865ee11b869,0.61674786,0.61674786
434f0050-af1a-11ea-bc59-4865ee11b869,0.101310864,0.101310864
435dc342-af1a-11ea-8bb6-4865ee11b869,0.046765022,0.046765022
43567542-af1a-11ea-8ae9-4865ee11b869,0.69961524,0.69961524
436cc112-af1a-11ea-9aa4-4865ee11b869,0.815118,0.815118
439a8552-af1a-11ea-af01-4865ee11b869,0.8665704,0.8665704
4389c7de-af1a-11ea-b9af-4865ee11b869,0.819296,0.819296
43a442de-af1a-11ea-93dd-4865ee11b869,0.42549303,0.42549303
43ad3d8c-af1a-11ea-9ff6-4865ee11b869,0.53568834,0.53568834
44986114-af1a-11ea-9ffb-4865ee11b869,0.87135863,0.87135863
44ec3b06-af1a-11ea-8d60-4865ee11b869,0.31929502,0.31929502
44f44bca-af1a-11ea-9f59-4865ee11b869,0.16032174,0.16032174
45339a92-af1a-11ea-b31a-4865ee11b869,0.86529166,0.86529166
467d0bd2-af1a-11ea-a26e-4865ee11b869,0.0072673038,0.0072673038
46301d68-af1a-11ea-8e12-4865ee11b869,0.44937113,0.44937113
4641eb5c-af1a-11ea-b003-4865ee11b869,0.0010366214,0.0010366214
4675bdd4-af1a-11ea-9202-4865ee11b869,0.002800481,0.002800481
4658101e-af1a-11ea-8094-4865ee11b869,0.0007127798,0.0007127798
4666e6f6-af1a-11ea-9298-4865ee11b869,0.0077916686,0.0077916686
46493958-af1a-11ea-82e9-4865ee11b869,0.56686425,0.56686425
466e4bf0-af1a-11ea-9668-4865ee11b869,0.45497322,0.45497322
465f7202-af1a-11ea-80a9-4865ee11b869,0.19624147,0.19624147
4694f050-af1a-11ea-82d1-4865ee11b869,0.002725943,0.002725943
46e60d10-af1a-11ea-8acd-4865ee11b869,0.5790389,0.5790389
46f4d006-af1a-11ea-8fd8-4865ee11b869,0.87809265,0.87809265
46d74a1a-af1a-11ea-9bae-4865ee11b869,0.81262094,0.81262094
4720b840-af1a-11ea-b22d-4865ee11b869,0.9831897,0.9831897
470331f6-af1a-11ea-b29b-4865ee11b869,0.9581879,0.9581879
470a801e-af1a-11ea-bb80-4865ee11b869,0.60713387,0.60713387
46fc0ae2-af1a-11ea-a986-4865ee11b869,0.94740355,0.94740355
47293de4-af1a-11ea-83f2-4865ee11b869,0.986277,0.986277
4711ce1e-af1a-11ea-b5b6-4865ee11b869,0.8354573,0.8354573
4732fb3e-af1a-11ea-998b-4865ee11b869,0.93625623,0.93625623
4744a286-af1a-11ea-90af-4865ee11b869,0.85574704,0.85574704
4754632c-af1a-11ea-8db8-4865ee11b869,0.793164,0.793164
2868b92e-af1a-11ea-8c85-4865ee11b869,0.6341668,0.6341668
28a23ff6-af1a-11ea-b865-4865ee11b869,0.0028483586,0.0028483586
2887502c-af1a-11ea-bcf1-4865ee11b869,0.8493507,0.8493507
289a55f6-af1a-11ea-b2a2-4865ee11b869,0.38900638,0.38900638
287f8d24-af1a-11ea-9b70-4865ee11b869,0.5117493,0.5117493
28aa02d8-af1a-11ea-98c5-4865ee11b869,0.9673544,0.9673544
28b18ba8-af1a-11ea-a57e-4865ee11b869,0.9901308,0.9901308
28d37124-af1a-11ea-931f-4865ee11b869,0.8322977,0.8322977
28e3a692-af1a-11ea-80b6-4865ee11b869,0.7860175,0.7860175
28eb1b86-af1a-11ea-af4f-4865ee11b869,0.8375932,0.8375932
28dba8dc-af1a-11ea-980e-4865ee11b869,0.6702133,0.6702133
28fdc162-af1a-11ea-96a7-4865ee11b869,0.00023774066,0.00023774066
28f2b76e-af1a-11ea-bda1-4865ee11b869,0.006348335,0.006348335
29241ada-af1a-11ea-a257-4865ee11b869,0.368881,0.368881
2934ff36-af1a-11ea-8a15-4865ee11b869,0.9649242,0.9649242
296626c2-af1a-11ea-a3c7-4865ee11b869,0.7612396,0.7612396
296de9a2-af1a-11ea-94cc-4865ee11b869,0.69145584,0.69145584
29755e94-af1a-11ea-ab4d-4865ee11b869,0.8029568,0.8029568
297cd38c-af1a-11ea-9df7-4865ee11b869,0.814045,0.814045
29846f7a-af1a-11ea-aebd-4865ee11b869,0.6369241,0.6369241
29943626-af1a-11ea-b48b-4865ee11b869,0.9023856,0.9023856
299bd210-af1a-11ea-9b68-4865ee11b869,0.49045798,0.49045798
29b209fa-af1a-11ea-80e6-4865ee11b869,0.93797904,0.93797904
2b3e0466-af1a-11ea-84f2-4865ee11b869,0.7996923,0.7996923
2b492062-af1a-11ea-a611-4865ee11b869,0.3450191,0.3450191
2d9d817e-af1a-11ea-addc-4865ee11b869,0.8815971,0.8815971
2dda87cc-af1a-11ea-973c-4865ee11b869,0.7396335,0.7396335
2e45333e-af1a-11ea-a487-4865ee11b869,0.71893054,0.71893054
312f3434-af1a-11ea-8a56-4865ee11b869,0.87428164,0.87428164
31478d82-af1a-11ea-bbfb-4865ee11b869,0.008065898,0.008065898
3167d0b0-af1a-11ea-a25d-4865ee11b869,0.002108327,0.002108327
31376bf0-af1a-11ea-8756-4865ee11b869,0.9860614,0.9860614
314f9e46-af1a-11ea-87bb-4865ee11b869,0.5265471,0.5265471
313f55c6-af1a-11ea-9073-4865ee11b869,0.77252305,0.77252305
31781940-af1a-11ea-aa0b-4865ee11b869,0.9335958,0.9335958
311f12a6-af1a-11ea-897b-4865ee11b869,0.7161182,0.7161182
3157fd0a-af1a-11ea-bcf5-4865ee11b869,0.3481,0.3481
31a940b8-af1a-11ea-91d6-4865ee11b869,0.15634935,0.15634935
31a12ffa-af1a-11ea-aabe-4865ee11b869,0.91200525,0.91200525
31cdc7be-af1a-11ea-acd2-4865ee11b869,0.0053475583,0.0053475583
31c62ba8-af1a-11ea-a677-4865ee11b869,0.9749692,0.9749692
31dbeede-af1a-11ea-9d35-4865ee11b869,0.8407649,0.8407649
31d4c7cc-af1a-11ea-b0ad-4865ee11b869,0.84625506,0.84625506
31f92708-af1a-11ea-8a9d-4865ee11b869,0.13702905,0.13702905
32009c28-af1a-11ea-8d07-4865ee11b869,0.37068206,0.37068206
320f7306-af1a-11ea-a270-4865ee11b869,0.9819046,0.9819046
32b4309a-af1a-11ea-9c68-4865ee11b869,0.04537906,0.04537906
32abf8de-af1a-11ea-a458-4865ee11b869,0.97791886,0.97791886
32fb1b52-af1a-11ea-843e-4865ee11b869,0.07566549,0.07566549
32e24d1e-af1a-11ea-9bce-4865ee11b869,0.9116841,0.9116841
331391be-af1a-11ea-9c17-4865ee11b869,0.7737141,0.7737141
32da6350-af1a-11ea-bcd6-4865ee11b869,0.9445579,0.9445579
330b0c12-af1a-11ea-a25f-4865ee11b869,0.524556,0.524556
333d0aca-af1a-11ea-a75d-4865ee11b869,0.6635143,0.6635143
33443158-af1a-11ea-844e-4865ee11b869,0.839516,0.839516
33731138-af1a-11ea-81c9-4865ee11b869,0.57106525,0.57106525
337b483a-af1a-11ea-ad59-4865ee11b869,0.71077925,0.71077925
33aad71a-af1a-11ea-b051-4865ee11b869,0.01511384,0.01511384
33a2d968-af1a-11ea-b916-4865ee11b869,0.37388146,0.37388146
339aef92-af1a-11ea-89b6-4865ee11b869,0.85155827,0.85155827
33b2e7e2-af1a-11ea-a093-4865ee11b869,0.64945984,0.64945984
33bad1ae-af1a-11ea-8046-4865ee11b869,0.5618156,0.5618156
33cad7ac-af1a-11ea-8fb8-4865ee11b869,0.9628742,0.9628742
33d2e870-af1a-11ea-bf3b-4865ee11b869,0.0043299864,0.0043299864
33daf978-af1a-11ea-8eae-4865ee11b869,0.99532264,0.99532264
34561870-af1a-11ea-a9f7-4865ee11b869,0.647788,0.647788
34862f3a-af1a-11ea-91f1-4865ee11b869,0.01186752,0.01186752
346660e4-af1a-11ea-8532-4865ee11b869,0.9909647,0.9909647
3476a97a-af1a-11ea-b495-4865ee11b869,0.0041369335,0.0041369335
347e1e7a-af1a-11ea-8587-4865ee11b869,0.008987982,0.008987982
346e23d0-af1a-11ea-a84d-4865ee11b869,0.9227968,0.9227968
348e8df4-af1a-11ea-a286-4865ee11b869,0.7847068,0.7847068
345e2926-af1a-11ea-b7d7-4865ee11b869,0.39737788,0.39737788
34969eb4-af1a-11ea-bff6-4865ee11b869,0.72120094,0.72120094
34b5355e-af1a-11ea-83fd-4865ee11b869,0.005413009,0.005413009
34ae5c3a-af1a-11ea-87fd-4865ee11b869,0.97988844,0.97988844
34d95a64-af1a-11ea-b454-4865ee11b869,0.99629474,0.99629474
34cad170-af1a-11ea-9a22-4865ee11b869,0.04424295,0.04424295
34e7bc54-af1a-11ea-b4fc-4865ee11b869,0.81713563,0.81713563
34f6a66e-af1a-11ea-83a4-4865ee11b869,0.9761672,0.9761672
34ef3178-af1a-11ea-8d24-4865ee11b869,0.8299107,0.8299107
34fe1b8c-af1a-11ea-bea3-4865ee11b869,0.35429168,0.35429168
350cb790-af1a-11ea-bb5d-4865ee11b869,0.47083727,0.47083727
35c7eda2-af1a-11ea-94a0-4865ee11b869,0.8224851,0.8224851
35d9b6dc-af1a-11ea-8b86-4865ee11b869,0.7194253,0.7194253
35e1ace8-af1a-11ea-bf2e-4865ee11b869,0.65768135,0.65768135
3636b138-af1a-11ea-9125-4865ee11b869,0.8351003,0.8351003
3645610a-af1a-11ea-85e9-4865ee11b869,0.8263481,0.8263481
3b7b40a4-af1a-11ea-b474-4865ee11b869,0.68415886,0.68415886
3b6ad122-af1a-11ea-b219-4865ee11b869,0.7635566,0.7635566
3b5c0e36-af1a-11ea-ae69-4865ee11b869,0.5507567,0.5507567
3b7308e8-af1a-11ea-bb04-4865ee11b869,0.99726564,0.99726564
3b62e752-af1a-11ea-908e-4865ee11b869,0.29012182,0.29012182
3bfac83e-af1a-11ea-ab3c-4865ee11b869,0.0032082682,0.0032082682
3be11012-af1a-11ea-9f69-4865ee11b869,0.96576536,0.96576536
3c02c60a-af1a-11ea-ae13-4865ee11b869,0.0037700818,0.0037700818
3bf2907e-af1a-11ea-8599-4865ee11b869,0.19368643,0.19368643
3c1b744a-af1a-11ea-bce9-4865ee11b869,0.8545676,0.8545676
3c2371ee-af1a-11ea-97bd-4865ee11b869,0.9397679,0.9397679
3c2b34da-af1a-11ea-a67d-4865ee11b869,0.05884555,0.05884555
3c33598c-af1a-11ea-b426-4865ee11b869,0.96908474,0.96908474
3cc22c4a-af1a-11ea-ae67-4865ee11b869,0.082941525,0.082941525
3cd8513a-af1a-11ea-beb5-4865ee11b869,0.0032632358,0.0032632358
3cb34262-af1a-11ea-af57-4865ee11b869,0.5853408,0.5853408
3ca45876-af1a-11ea-9110-4865ee11b869,0.4969209,0.4969209
3c8ebce2-af1a-11ea-a5a1-4865ee11b869,0.75752175,0.75752175
3c963158-af1a-11ea-b8e6-4865ee11b869,0.7844683,0.7844683
3cd10318-af1a-11ea-a865-4865ee11b869,0.61709225,0.61709225
3f7a3282-af1a-11ea-b0fe-4865ee11b869,0.781408,0.781408
3f88ce7e-af1a-11ea-8f71-4865ee11b869,0.8361743,0.8361743
3f72e486-af1a-11ea-abfc-4865ee11b869,0.81515014,0.81515014
3f6be46c-af1a-11ea-96ef-4865ee11b869,0.71670437,0.71670437
3f818086-af1a-11ea-b222-4865ee11b869,0.21713342,0.21713342
3f976a82-af1a-11ea-85e0-4865ee11b869,0.6202675,0.6202675
3f9e7e7a-af1a-11ea-83de-4865ee11b869,0.6245207,0.6245207
3fb3f3c0-af1a-11ea-b103-4865ee11b869,0.01342151,0.01342151
3fbb35b6-af1a-11ea-999f-4865ee11b869,0.9829921,0.9829921
3fc2aaac-af1a-11ea-9569-4865ee11b869,0.50971544,0.50971544
3fd16d9e-af1a-11ea-84cc-4865ee11b869,0.91544473,0.91544473
3ff52528-af1a-11ea-9574-4865ee11b869,0.011614898,0.011614898
3ffc9a1c-af1a-11ea-9c8f-4865ee11b869,0.0017505434,0.0017505434
401762cc-af1a-11ea-9dfb-4865ee11b869,0.0028043652,0.0028043652
400594ae-af1a-11ea-8b50-4865ee11b869,0.9830796,0.9830796
401fe864-af1a-11ea-94f7-4865ee11b869,0.78158045,0.78158045
4027f930-af1a-11ea-aa60-4865ee11b869,0.45411986,0.45411986
4040a070-af1a-11ea-b72a-4865ee11b869,0.55060387,0.55060387
40872a06-af1a-11ea-9962-4865ee11b869,0.97037774,0.97037774
4096ea94-af1a-11ea-91a1-4865ee11b869,0.3232782,0.3232782
409dc3dc-af1a-11ea-a80a-4865ee11b869,0.95527536,0.95527536
40ab761c-af1a-11ea-8b1c-4865ee11b869,0.5172273,0.5172273
40b2d6b4-af1a-11ea-90dd-4865ee11b869,0.69033474,0.69033474
40ba24ba-af1a-11ea-8c1e-4865ee11b869,0.9191687,0.9191687
40dd7330-af1a-11ea-a67f-4865ee11b869,0.008932077,0.008932077
40ec70f6-af1a-11ea-b0ae-4865ee11b869,0.86603135,0.86603135
40fae600-af1a-11ea-a41b-4865ee11b869,0.8415967,0.8415967
41023400-af1a-11ea-b74b-4865ee11b869,0.9740239,0.9740239
4110d000-af1a-11ea-8fdb-4865ee11b869,0.25596237,0.25596237
41377770-af1a-11ea-99fb-4865ee11b869,0.0072967964,0.0072967964
411844e2-af1a-11ea-922f-4865ee11b869,0.04475945,0.04475945
411fb9e2-af1a-11ea-b811-4865ee11b869,0.65834385,0.65834385
412e55e8-af1a-11ea-9d97-4865ee11b869,0.34830382,0.34830382
414acb26-af1a-11ea-b7e2-4865ee11b869,0.6957985,0.6957985
41410dd0-af1a-11ea-988f-4865ee11b869,0.87601566,0.87601566
43913cc8-af1a-11ea-9d93-4865ee11b869,0.8332897,0.8332897
43ce099c-af1a-11ea-b38f-4865ee11b869,0.89998376,0.89998376
43c5aae8-af1a-11ea-aca1-4865ee11b869,0.48592183,0.48592183
43e52b3e-af1a-11ea-909b-4865ee11b869,0.9623459,0.9623459
44741828-af1a-11ea-964d-4865ee11b869,0.79292727,0.79292727
4489186c-af1a-11ea-b8c1-4865ee11b869,0.93876857,0.93876857
450c3038-af1a-11ea-9b29-4865ee11b869,0.93529004,0.93529004
27ac2386-af1a-11ea-a072-4865ee11b869,0.7674352,0.7674352
27cbab5e-af1a-11ea-89eb-4865ee11b869,0.8663669,0.8663669
27da953a-af1a-11ea-acf9-4865ee11b869,0.9468972,0.9468972
27ea1b0a-af1a-11ea-8ba2-4865ee11b869,0.05278528,0.05278528
283b37d2-af1a-11ea-b131-4865ee11b869,0.003921905,0.003921905
284a969c-af1a-11ea-b3c4-4865ee11b869,0.006322274,0.006322274
28596d7a-af1a-11ea-b9bc-4865ee11b869,3.373433e-05,3.373433e-05
28924522-af1a-11ea-a50a-4865ee11b869,0.010111813,0.010111813
28b8b2ae-af1a-11ea-b71e-4865ee11b869,0.736679,0.736679
28c00974-af1a-11ea-90c0-4865ee11b869,0.98658806,0.98658806
28c9edb0-af1a-11ea-9022-4865ee11b869,0.9043042,0.9043042
290d6e10-af1a-11ea-b3d6-4865ee11b869,0.0022100937,0.0022100937
291509fa-af1a-11ea-b524-4865ee11b869,0.9825111,0.9825111
291c57fa-af1a-11ea-afb9-4865ee11b869,0.42611778,0.42611778
293d1008-af1a-11ea-b879-4865ee11b869,0.78130054,0.78130054
29480512-af1a-11ea-a19e-4865ee11b869,0.7030341,0.7030341
295063b8-af1a-11ea-b7ad-4865ee11b869,0.7832537,0.7832537
2a0bbe5e-af1a-11ea-bd61-4865ee11b869,0.43201327,0.43201327
2a135a48-af1a-11ea-ad85-4865ee11b869,0.14143457,0.14143457
2a2a0712-af1a-11ea-b558-4865ee11b869,0.0077608894,0.0077608894
2a38a312-af1a-11ea-a0cf-4865ee11b869,0.013123926,0.013123926
2a317c08-af1a-11ea-ac92-4865ee11b869,0.013145356,0.013145356
2a47b3f4-af1a-11ea-862f-4865ee11b869,0.9747729,0.9747729
2a5e26b4-af1a-11ea-9292-4865ee11b869,0.6340087,0.6340087
cf3f1012-af62-11ea-8331-4865ee11b869,0.9886055,0.9886055
2a99d5e8-af1a-11ea-864e-4865ee11b869,0.8149235,0.8149235
2aa16ac6-af1a-11ea-b9c2-4865ee11b869,0.9638016,0.9638016
2ab01a92-af1a-11ea-8d1c-4865ee11b869,0.9800237,0.9800237
2ac5f180-af1a-11ea-bf81-4865ee11b869,0.009569906,0.009569906
2acd5364-af1a-11ea-9332-4865ee11b869,0.80274427,0.80274427
2adc0342-af1a-11ea-b377-4865ee11b869,0.974116,0.974116
2aea9f38-af1a-11ea-a1e2-4865ee11b869,0.8466259,0.8466259
2af96236-af1a-11ea-bc09-4865ee11b869,0.000144709,0.000144709
2b00fe22-af1a-11ea-bb47-4865ee11b869,0.10328176,0.10328176
2b084c22-af1a-11ea-b342-4865ee11b869,0.69585246,0.69585246
2b5f0a5e-af1a-11ea-bdda-4865ee11b869,0.8597372,0.8597372
2b666c40-af1a-11ea-9396-4865ee11b869,0.47993147,0.47993147
2b84dc40-af1a-11ea-820f-4865ee11b869,0.6780517,0.6780517
2ba26252-af1a-11ea-8c26-4865ee11b869,0.01587944,0.01587944
2ba9b052-af1a-11ea-85fa-4865ee11b869,0.80523914,0.80523914
2be4960a-af1a-11ea-9f44-4865ee11b869,0.6673398,0.6673398
2c130052-af1a-11ea-9423-4865ee11b869,0.5916367,0.5916367
2c1c96c6-af1a-11ea-bcbe-4865ee11b869,9.3080496e-05,9.3080496e-05
2c262d14-af1a-11ea-bdb6-4865ee11b869,0.7258394,0.7258394
2c389718-af1a-11ea-acf9-4865ee11b869,0.88952667,0.88952667
2c4beacc-af1a-11ea-b08b-4865ee11b869,0.5877283,0.5877283
2cd92558-af1a-11ea-90ba-4865ee11b869,0.0016516832,0.0016516832
2ce170f4-af1a-11ea-95cd-4865ee11b869,0.017740894,0.017740894
2ce9cfae-af1a-11ea-8daf-4865ee11b869,0.7664154,0.7664154
2d2466a4-af1a-11ea-a8bf-4865ee11b869,0.97990817,0.97990817
2d6b831c-af1a-11ea-a193-4865ee11b869,0.99574625,0.99574625
2fb6c958-af1a-11ea-9194-4865ee11b869,0.71699,0.71699
2fd670ae-af1a-11ea-941f-4865ee11b869,0.749469,0.749469
2fe6447a-af1a-11ea-82d6-4865ee11b869,0.760078,0.760078
2fde0c98-af1a-11ea-a0cf-4865ee11b869,0.78812116,0.78812116
30efc37a-af1a-11ea-994c-4865ee11b869,0.80187315,0.80187315
31600dcc-af1a-11ea-be33-4865ee11b869,0.691418,0.691418
36982b12-af1a-11ea-9458-4865ee11b869,0.80079937,0.80079937
36a03bde-af1a-11ea-9b4e-4865ee11b869,0.5776887,0.5776887
36a84ca8-af1a-11ea-83e4-4865ee11b869,0.91209155,0.91209155
36cf1afa-af1a-11ea-b503-4865ee11b869,0.0021099548,0.0021099548
36df15a6-af1a-11ea-92a7-4865ee11b869,0.98929894,0.98929894
36f8460c-af1a-11ea-a6fe-4865ee11b869,0.9916705,0.9916705
3707301e-af1a-11ea-9d19-4865ee11b869,0.0037813976,0.0037813976
370f67dc-af1a-11ea-894f-4865ee11b869,0.9019632,0.9019632
37168eec-af1a-11ea-922e-4865ee11b869,0.016524302,0.016524302
372c2b26-af1a-11ea-b810-4865ee11b869,0.95172256,0.95172256
373cae78-af1a-11ea-898b-4865ee11b869,0.052624635,0.052624635
374c95da-af1a-11ea-b782-4865ee11b869,0.14649107,0.14649107
375431c0-af1a-11ea-9a28-4865ee11b869,0.94310075,0.94310075
37a30628-af1a-11ea-a937-4865ee11b869,0.7367411,0.7367411
37ab3df0-af1a-11ea-b6ee-4865ee11b869,0.04760268,0.04760268
37c89ce4-af1a-11ea-87e9-4865ee11b869,0.009792722,0.009792722
37e95514-af1a-11ea-89f6-4865ee11b869,0.036549244,0.036549244
380971a8-af1a-11ea-845d-4865ee11b869,0.016220918,0.016220918
39a03dee-af1a-11ea-8967-4865ee11b869,0.78780794,0.78780794
39af27f6-af1a-11ea-9274-4865ee11b869,0.9931158,0.9931158
39bdc430-af1a-11ea-9bd9-4865ee11b869,0.1540995,0.1540995
39c53926-af1a-11ea-8627-4865ee11b869,0.027642721,0.027642721
39ccae1c-af1a-11ea-aed8-4865ee11b869,0.04890016,0.04890016
39d3d524-af1a-11ea-8054-4865ee11b869,0.8178031,0.8178031
39dc0ce4-af1a-11ea-931f-4865ee11b869,0.7422495,0.7422495
39f40536-af1a-11ea-9192-4865ee11b869,0.97091794,0.97091794
3a03cde2-af1a-11ea-be8e-4865ee11b869,0.8567791,0.8567791
3a2b82cc-af1a-11ea-8acb-4865ee11b869,0.2712962,0.2712962
3a338080-af1a-11ea-b315-4865ee11b869,0.77000797,0.77000797
3a3c062c-af1a-11ea-92c5-4865ee11b869,0.3925676,0.3925676
3a43c914-af1a-11ea-9067-4865ee11b869,0.6210104,0.6210104
3a53eaa2-af1a-11ea-8b74-4865ee11b869,0.00032108373,0.00032108373
3a63705c-af1a-11ea-a4d6-4865ee11b869,0.18523705,0.18523705
3a6abe64-af1a-11ea-9a01-4865ee11b869,0.98567265,0.98567265
3c9d316e-af1a-11ea-b1ed-4865ee11b869,0.14122574,0.14122574
3cabcd6c-af1a-11ea-b309-4865ee11b869,0.613997,0.613997
3cbab758-af1a-11ea-bc20-4865ee11b869,0.7788322,0.7788322
3cc98e1c-af1a-11ea-9397-4865ee11b869,0.86168593,0.86168593
3d20b336-af1a-11ea-839b-4865ee11b869,0.952725,0.952725
3d28159e-af1a-11ea-a4b5-4865ee11b869,0.0069403965,0.0069403965
3d307468-af1a-11ea-b961-4865ee11b869,0.7677798,0.7677798
3d38df62-af1a-11ea-8202-4865ee11b869,0.93315494,0.93315494
3d416514-af1a-11ea-bc13-4865ee11b869,0.3364555,0.3364555
3d4900fe-af1a-11ea-bc9f-4865ee11b869,0.96218604,0.96218604
3d51ad9e-af1a-11ea-a463-4865ee11b869,0.90141004,0.90141004
3d59228c-af1a-11ea-94f4-4865ee11b869,0.013420133,0.013420133
3d615a50-af1a-11ea-b871-4865ee11b869,0.7751097,0.7751097
3d709234-af1a-11ea-b1c8-4865ee11b869,0.9266693,0.9266693
3d80b3ba-af1a-11ea-b90f-4865ee11b869,0.0005795838,0.0005795838
3d889d92-af1a-11ea-8f00-4865ee11b869,0.9848848,0.9848848
3d908766-af1a-11ea-8a16-4865ee11b869,0.86234015,0.86234015
3dae5b40-af1a-11ea-8670-4865ee11b869,0.000118398515,0.000118398515
3dbd0b1e-af1a-11ea-80db-4865ee11b869,0.59166986,0.59166986
41fff77a-af1a-11ea-96d4-4865ee11b869,0.93751985,0.93751985
4259c0ec-af1a-11ea-bcb6-4865ee11b869,0.86946064,0.86946064
42695a8c-af1a-11ea-aee3-4865ee11b869,0.8684891,0.8684891
4297c54c-af1a-11ea-b30c-4865ee11b869,0.71627384,0.71627384
44147f4c-af1a-11ea-b5d1-4865ee11b869,0.6199742,0.6199742
4424a0e2-af1a-11ea-a5f9-4865ee11b869,0.7353602,0.7353602
46b6b900-af1a-11ea-8d23-4865ee11b869,0.03709994,0.03709994
46bec9d0-af1a-11ea-a3d2-4865ee11b869,0.85171336,0.85171336
46cffc1a-af1a-11ea-b73d-4865ee11b869,0.6121175,0.6121175
46c8d50c-af1a-11ea-a136-4865ee11b869,0.71759206,0.71759206
46ed5b10-af1a-11ea-90ad-4865ee11b869,0.28802106,0.28802106
475c39f0-af1a-11ea-8219-4865ee11b869,0.13175479,0.13175479
476bd38a-af1a-11ea-ab88-4865ee11b869,0.007610467,0.007610467
478bdcb6-af1a-11ea-b9eb-4865ee11b869,0.9811278,0.9811278
47837df6-af1a-11ea-b593-4865ee11b869,0.8133771,0.8133771
479b1480-af1a-11ea-917d-4865ee11b869,0.08793849,0.08793849
47ab0f14-af1a-11ea-b56b-4865ee11b869,0.6387866,0.6387866
47b36dd2-af1a-11ea-8a7d-4865ee11b869,0.96320593,0.96320593
47fbde00-af1a-11ea-b24b-4865ee11b869,0.028225824,0.028225824
48133a7e-af1a-11ea-800f-4865ee11b869,0.0102613205,0.0102613205
27bc1e12-af1a-11ea-81bf-4865ee11b869,2.0674071e-05,2.0674071e-05
280163a8-af1a-11ea-8470-4865ee11b869,0.7111403,0.7111403
2811105e-af1a-11ea-bb31-4865ee11b869,0.951277,0.951277
2818d33e-af1a-11ea-ac14-4865ee11b869,0.8595584,0.8595584
2bb1123a-af1a-11ea-9524-4865ee11b869,0.8755572,0.8755572
2bb8ae24-af1a-11ea-a6cf-4865ee11b869,0.83020216,0.83020216
